	query	text	user	date	hashtags	likes	retweets	url	score
10	where should i wear a mask?	Wear your mask people	56ca85fe-cfde-502b-b4cd-aeef86b2a652	Sat Nov 21 15:56:22 +0000 2020	[]	2849	479	https://twitter.com/i/web/status/1330178247506751495	142.375
11	where should i wear a mask?	Wear. A. Damn. Mask.	8bb70914-f64e-547a-96fe-cbe1a3eb8dd7	Sat Nov 21 14:47:58 +0000 2020	[]	666	363	https://twitter.com/i/web/status/1330161032795463683	137.99908447265625
12	where should i wear a mask?	Wear a mask! #MaskUp	11f77f0f-024d-515f-a3dd-8ec9b646a412	Sat Nov 21 14:59:55 +0000 2020	['MaskUp']	2098	290	https://twitter.com/i/web/status/1330164043034845185	136.87754821777344
13	where should i wear a mask?	Mask wearing arseholes read this	3ba9c2f5-e006-556f-a188-d9cd3a69ba28	Sat Nov 21 15:08:44 +0000 2020	[]	31546	12734	https://twitter.com/i/web/status/1330166258675933188	135.41241455078125
14	where should i wear a mask?	Please wear your mask!	c12df57d-ce8a-5b22-82a8-683125400fab	Sat Nov 21 15:26:40 +0000 2020	[]	1	1	https://twitter.com/i/web/status/1330170775421259777	132.42929077148438
15	where should i wear a mask?	Wear a mask. Stay home.	80fd2c18-d040-5636-885c-220c5ec5815d	Sat Nov 21 15:27:47 +0000 2020	[]	12291	1412	https://twitter.com/i/web/status/1330171056217354242	127.08892059326172
16	where should i wear a mask?	Wear a mask or stay home.	ea7975e0-0e10-53c2-92e4-e3d39f731040	Sat Nov 21 15:56:21 +0000 2020	[]	2341	1592	https://twitter.com/i/web/status/1330178244176437250	127.08892059326172
17	where should i wear a mask?	An inspiration. Wear your mask!	0ac5bd0d-5b9a-5427-88a1-e75d945d1268	Sat Nov 21 14:57:54 +0000 2020	[]	105	11	https://twitter.com/i/web/status/1330163533351415813	124.99403381347656
18	where should i wear a mask?	RT @72bc8461-0393-5370-82ae-6cea0eb76595: Once again we are on lockdown wear your fucking mask https://t.co/DDNR9lEZkv	6c447ea8-4cc7-584c-867a-a1f4c11aee76	Sat Nov 21 16:15:26 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330183044876152833	112.52752685546875
19	where should i wear a mask?	RT @72bc8461-0393-5370-82ae-6cea0eb76595: Once again we are on lockdown wear your fucking mask https://t.co/DDNR9lEZkv	7d77371b-c50f-534b-bcd6-28ddf4d5592b	Sat Nov 21 16:04:50 +0000 2020	[]	0	0	https://twitter.com/i/web/status/1330180378947149828	112.52752685546875
